Source,Target,Type,Id,Label,timeset,Weight,count
19036,19037,Directed,19036>19037,,,1,1
26004,19037,Directed,26004>19037,,,1,1
4045,19037,Directed,4045>19037,,,1,1
25766,19058,Directed,25766>19058,,,1,1
6380,19058,Directed,6380>19058,,,1,2
23052,19058,Directed,23052>19058,,,1,1
3536,19058,Directed,3536>19058,,,1,1
8087,19058,Directed,8087>19058,,,1,1
13883,19058,Directed,13883>19058,,,1,1
8317,19058,Directed,8317>19058,,,1,1
23166,19058,Directed,23166>19058,,,1,1
25897,19059,Directed,25897>19059,,,1,1
6572,19059,Directed,6572>19059,,,1,1
8078,19059,Directed,8078>19059,,,1,1
20144,19059,Directed,20144>19059,,,1,1
13556,19059,Directed,13556>19059,,,1,1
6261,19059,Directed,6261>19059,,,1,2
8089,19059,Directed,8089>19059,,,1,1
5491,19062,Directed,5491>19062,,,1,2
20556,19068,Directed,20556>19068,,,1,1
23380,19068,Directed,23380>19068,,,1,1
6243,19069,Directed,6243>19069,,,1,2
8586,19070,Directed,8586>19070,,,1,1
13841,19070,Directed,13841>19070,,,1,1
8597,19070,Directed,8597>19070,,,1,1
14359,19070,Directed,14359>19070,,,1,1
14873,19070,Directed,14873>19070,,,1,1
13594,19070,Directed,13594>19070,,,1,1
12198,19070,Directed,12198>19070,,,1,1
15911,19070,Directed,15911>19070,,,1,1
12586,19070,Directed,12586>19070,,,1,1
17965,19070,Directed,17965>19070,,,1,1
3887,19070,Directed,3887>19070,,,1,1
5944,19070,Directed,5944>19070,,,1,1
10812,19070,Directed,10812>19070,,,1,1
706,19070,Directed,706>19070,,,1,1
10438,19070,Directed,10438>19070,,,1,1
19271,19070,Directed,19271>19070,,,1,1
19274,19070,Directed,19274>19070,,,1,1
15564,19070,Directed,15564>19070,,,1,1
13773,19070,Directed,13773>19070,,,1,1
15701,19070,Directed,15701>19070,,,1,1
13398,19070,Directed,13398>19070,,,1,1
6363,19070,Directed,6363>19070,,,1,3
3423,19070,Directed,3423>19070,,,1,1
10469,19070,Directed,10469>19070,,,1,1
7654,19070,Directed,7654>19070,,,1,1
105,19070,Directed,105>19070,,,1,1
15468,19070,Directed,15468>19070,,,1,1
11006,19070,Directed,11006>19070,,,1,1
6566,19071,Directed,6566>19071,,,1,1
20680,19071,Directed,20680>19071,,,1,1
3273,19071,Directed,3273>19071,,,1,1
12171,19071,Directed,12171>19071,,,1,1
25484,19071,Directed,25484>19071,,,1,1
7789,19071,Directed,7789>19071,,,1,1
25715,19071,Directed,25715>19071,,,1,1
25716,19071,Directed,25716>19071,,,1,1
19543,19071,Directed,19543>19071,,,1,1
22938,19071,Directed,22938>19071,,,1,1
5787,19071,Directed,5787>19071,,,1,2
22941,19071,Directed,22941>19071,,,1,1
15840,19073,Directed,15840>19073,,,1,1
18560,19073,Directed,18560>19073,,,1,1
3683,19073,Directed,3683>19073,,,1,1
7940,19073,Directed,7940>19073,,,1,1
12229,19073,Directed,12229>19073,,,1,1
3978,19073,Directed,3978>19073,,,1,1
10763,19073,Directed,10763>19073,,,1,1
8108,19073,Directed,8108>19073,,,1,1
18733,19073,Directed,18733>19073,,,1,1
20427,19073,Directed,20427>19073,,,1,1
12336,19073,Directed,12336>19073,,,1,1
5779,19073,Directed,5779>19073,,,1,1
3316,19073,Directed,3316>19073,,,1,1
11006,19073,Directed,11006>19073,,,1,1
6294,19073,Directed,6294>19073,,,1,3
119,19073,Directed,119>19073,,,1,1
18940,19073,Directed,18940>19073,,,1,1
15018,19073,Directed,15018>19073,,,1,1
11038,19073,Directed,11038>19073,,,1,1
18644,19075,Directed,18644>19075,,,1,1
5536,19076,Directed,5536>19076,,,1,1
6498,19076,Directed,6498>19076,,,1,1
15814,19076,Directed,15814>19076,,,1,1
20167,19076,Directed,20167>19076,,,1,1
10600,19076,Directed,10600>19076,,,1,1
11839,19076,Directed,11839>19076,,,1,1
8458,19076,Directed,8458>19076,,,1,1
20429,19076,Directed,20429>19076,,,1,1
4016,19076,Directed,4016>19076,,,1,1
8584,19076,Directed,8584>19076,,,1,1
10713,19076,Directed,10713>19076,,,1,1
3670,19076,Directed,3670>19076,,,1,1
10905,19076,Directed,10905>19076,,,1,1
5777,19076,Directed,5777>19076,,,1,3
23610,19076,Directed,23610>19076,,,1,1
15515,19076,Directed,15515>19076,,,1,1
6490,19076,Directed,6490>19076,,,1,1
10426,19076,Directed,10426>19076,,,1,1
4090,19076,Directed,4090>19076,,,1,1
25823,19076,Directed,25823>19076,,,1,1
20854,19077,Directed,20854>19077,,,1,1
25483,19079,Directed,25483>19079,,,1,1
23648,19082,Directed,23648>19082,,,1,1
8417,19082,Directed,8417>19082,,,1,1
4035,19082,Directed,4035>19082,,,1,1
19077,19082,Directed,19077>19082,,,1,1
22982,19082,Directed,22982>19082,,,1,1
18027,19082,Directed,18027>19082,,,1,1
25773,19082,Directed,25773>19082,,,1,1
8214,19082,Directed,8214>19082,,,1,1
12445,19082,Directed,12445>19082,,,1,1
11840,19083,Directed,11840>19083,,,1,1
6330,19083,Directed,6330>19083,,,1,2
18915,19083,Directed,18915>19083,,,1,1
437,19083,Directed,437>19083,,,1,1
19395,19087,Directed,19395>19087,,,1,1
3478,19087,Directed,3478>19087,,,1,1
25766,19087,Directed,25766>19087,,,1,1
25704,19087,Directed,25704>19087,,,1,1
20265,19087,Directed,20265>19087,,,1,1
10890,19087,Directed,10890>19087,,,1,1
3599,19087,Directed,3599>19087,,,1,1
5778,19087,Directed,5778>19087,,,1,2
25718,19087,Directed,25718>19087,,,1,1
695,19087,Directed,695>19087,,,1,1
14394,19087,Directed,14394>19087,,,1,1
3643,19087,Directed,3643>19087,,,1,1
20317,19087,Directed,20317>19087,,,1,1
7903,19087,Directed,7903>19087,,,1,1
3718,19093,Directed,3718>19093,,,1,1
23432,19093,Directed,23432>19093,,,1,1
25812,19093,Directed,25812>19093,,,1,1
10870,19093,Directed,10870>19093,,,1,1
6234,19093,Directed,6234>19093,,,1,2
11068,19093,Directed,11068>19093,,,1,1
12510,19093,Directed,12510>19093,,,1,1
20831,19093,Directed,20831>19093,,,1,1
19177,19094,Directed,19177>19094,,,1,1
11063,19094,Directed,11063>19094,,,1,1
26004,19094,Directed,26004>19094,,,1,1
8165,19094,Directed,8165>19094,,,1,1
12279,19094,Directed,12279>19094,,,1,1
3580,19095,Directed,3580>19095,,,1,1
157,19095,Directed,157>19095,,,1,1
15813,19095,Directed,15813>19095,,,1,1
6178,19096,Directed,6178>19096,,,1,2
6436,19096,Directed,6436>19096,,,1,1
20551,19096,Directed,20551>19096,,,1,1
19304,19096,Directed,19304>19096,,,1,1
19275,19096,Directed,19275>19096,,,1,1
14957,19096,Directed,14957>19096,,,1,1
20494,19096,Directed,20494>19096,,,1,1
18128,19096,Directed,18128>19096,,,1,1
20504,19096,Directed,20504>19096,,,1,1
3582,19096,Directed,3582>19096,,,1,1
10623,19096,Directed,10623>19096,,,1,1
23521,19097,Directed,23521>19097,,,1,1
7938,19097,Directed,7938>19097,,,1,1
23555,19097,Directed,23555>19097,,,1,1
25508,19097,Directed,25508>19097,,,1,1
3815,19097,Directed,3815>19097,,,1,1
8010,19097,Directed,8010>19097,,,1,1
23596,19097,Directed,23596>19097,,,1,1
15480,19097,Directed,15480>19097,,,1,1
18808,19097,Directed,18808>19097,,,1,1
12440,19097,Directed,12440>19097,,,1,1
23665,19097,Directed,23665>19097,,,1,1
10810,19097,Directed,10810>19097,,,1,1
15582,19097,Directed,15582>19097,,,1,1
6207,19097,Directed,6207>19097,,,1,2
128,19098,Directed,128>19098,,,1,1
14976,19098,Directed,14976>19098,,,1,1
18178,19098,Directed,18178>19098,,,1,1
11012,19098,Directed,11012>19098,,,1,1
23686,19098,Directed,23686>19098,,,1,1
3593,19098,Directed,3593>19098,,,1,1
139,19098,Directed,139>19098,,,1,1
3473,19098,Directed,3473>19098,,,1,1
11029,19098,Directed,11029>19098,,,1,1
11927,19098,Directed,11927>19098,,,1,1
11035,19098,Directed,11035>19098,,,1,1
13596,19098,Directed,13596>19098,,,1,1
20256,19098,Directed,20256>19098,,,1,1
3479,19098,Directed,3479>19098,,,1,1
13702,19098,Directed,13702>19098,,,1,1
19243,19098,Directed,19243>19098,,,1,1
13105,19098,Directed,13105>19098,,,1,1
6194,19098,Directed,6194>19098,,,1,1
20147,19098,Directed,20147>19098,,,1,1
4020,19098,Directed,4020>19098,,,1,1
3381,19098,Directed,3381>19098,,,1,1
705,19098,Directed,705>19098,,,1,1
19339,19098,Directed,19339>19098,,,1,1
8388,19098,Directed,8388>19098,,,1,1
12488,19098,Directed,12488>19098,,,1,1
15949,19098,Directed,15949>19098,,,1,1
6223,19098,Directed,6223>19098,,,1,1
18641,19098,Directed,18641>19098,,,1,1
18816,19098,Directed,18816>19098,,,1,1
3158,19098,Directed,3158>19098,,,1,1
15575,19098,Directed,15575>19098,,,1,1
3928,19098,Directed,3928>19098,,,1,1
3417,19098,Directed,3417>19098,,,1,1
3675,19098,Directed,3675>19098,,,1,1
8414,19098,Directed,8414>19098,,,1,1
6368,19098,Directed,6368>19098,,,1,6
3939,19098,Directed,3939>19098,,,1,1
6116,19098,Directed,6116>19098,,,1,1
14440,19098,Directed,14440>19098,,,1,1
20587,19098,Directed,20587>19098,,,1,1
10578,19098,Directed,10578>19098,,,1,1
7790,19098,Directed,7790>19098,,,1,1
15604,19098,Directed,15604>19098,,,1,1
6006,19098,Directed,6006>19098,,,1,1
15863,19098,Directed,15863>19098,,,1,1
12505,19098,Directed,12505>19098,,,1,1
23292,19098,Directed,23292>19098,,,1,1
15869,19098,Directed,15869>19098,,,1,1
766,19098,Directed,766>19098,,,1,1
19967,19098,Directed,19967>19098,,,1,1
14851,19100,Directed,14851>19100,,,1,1
12292,19100,Directed,12292>19100,,,1,1
20487,19100,Directed,20487>19100,,,1,1
8620,19100,Directed,8620>19100,,,1,1
17930,19100,Directed,17930>19100,,,1,1
3600,19100,Directed,3600>19100,,,1,1
13841,19100,Directed,13841>19100,,,1,1
12306,19100,Directed,12306>19100,,,1,1
23555,19100,Directed,23555>19100,,,1,1
7700,19100,Directed,7700>19100,,,1,1
22,19100,Directed,22>19100,,,1,1
7703,19100,Directed,7703>19100,,,1,1
17944,19100,Directed,17944>19100,,,1,1
5657,19100,Directed,5657>19100,,,1,1
17947,19100,Directed,17947>19100,,,1,1
13852,19100,Directed,13852>19100,,,1,1
541,19100,Directed,541>19100,,,1,1
7720,19100,Directed,7720>19100,,,1,1
20009,19100,Directed,20009>19100,,,1,1
11819,19100,Directed,11819>19100,,,1,1
14892,19100,Directed,14892>19100,,,1,1
6066,19100,Directed,6066>19100,,,1,1
14383,19100,Directed,14383>19100,,,1,1
15857,19100,Directed,15857>19100,,,1,1
8100,19100,Directed,8100>19100,,,1,1
17981,19100,Directed,17981>19100,,,1,1
11838,19100,Directed,11838>19100,,,1,1
6207,19100,Directed,6207>19100,,,1,1
577,19100,Directed,577>19100,,,1,1
20188,19100,Directed,20188>19100,,,1,1
14407,19100,Directed,14407>19100,,,1,1
15433,19100,Directed,15433>19100,,,1,1
587,19100,Directed,587>19100,,,1,1
20557,19100,Directed,20557>19100,,,1,1
25680,19100,Directed,25680>19100,,,1,1
18004,19100,Directed,18004>19100,,,1,1
14421,19100,Directed,14421>19100,,,1,1
3159,19100,Directed,3159>19100,,,1,1
12377,19100,Directed,12377>19100,,,1,1
14427,19100,Directed,14427>19100,,,1,1
14941,19100,Directed,14941>19100,,,1,1
18016,19100,Directed,18016>19100,,,1,1
3169,19100,Directed,3169>19100,,,1,1
19473,19100,Directed,19473>19100,,,1,1
3928,19100,Directed,3928>19100,,,1,1
18023,19100,Directed,18023>19100,,,1,1
18025,19100,Directed,18025>19100,,,1,1
5735,19100,Directed,5735>19100,,,1,1
15468,19100,Directed,15468>19100,,,1,1
109,19100,Directed,109>19100,,,1,1
15471,19100,Directed,15471>19100,,,1,1
19059,19100,Directed,19059>19100,,,1,1
20087,19100,Directed,20087>19100,,,1,1
15480,19100,Directed,15480>19100,,,1,1
8212,19100,Directed,8212>19100,,,1,1
8409,19100,Directed,8409>19100,,,1,1
123,19100,Directed,123>19100,,,1,1
25725,19100,Directed,25725>19100,,,1,1
19583,19100,Directed,19583>19100,,,1,1
3202,19100,Directed,3202>19100,,,1,1
3715,19100,Directed,3715>19100,,,1,1
19077,19100,Directed,19077>19100,,,1,1
5569,19100,Directed,5569>19100,,,1,1
8044,19100,Directed,8044>19100,,,1,1
652,19100,Directed,652>19100,,,1,1
654,19100,Directed,654>19100,,,1,1
7789,19100,Directed,7789>19100,,,1,1
536,19100,Directed,536>19100,,,1,1
6293,19100,Directed,6293>19100,,,1,1
6295,19100,Directed,6295>19100,,,1,1
5784,19100,Directed,5784>19100,,,1,1
5785,19100,Directed,5785>19100,,,1,1
19098,19100,Directed,19098>19100,,,1,1
20127,19100,Directed,20127>19100,,,1,1
160,19100,Directed,160>19100,,,1,1
11937,19100,Directed,11937>19100,,,1,1
15013,19100,Directed,15013>19100,,,1,1
680,19100,Directed,680>19100,,,1,1
18090,19100,Directed,18090>19100,,,1,1
3527,19100,Directed,3527>19100,,,1,1
15532,19100,Directed,15532>19100,,,1,1
20145,19100,Directed,20145>19100,,,1,1
10930,19100,Directed,10930>19100,,,1,1
10934,19100,Directed,10934>19100,,,1,1
20665,19100,Directed,20665>19100,,,1,1
23227,19100,Directed,23227>19100,,,1,1
18620,19100,Directed,18620>19100,,,1,1
703,19100,Directed,703>19100,,,1,1
19139,19100,Directed,19139>19100,,,1,1
11974,19100,Directed,11974>19100,,,1,1
119,19100,Directed,119>19100,,,1,1
10445,19100,Directed,10445>19100,,,1,1
8400,19100,Directed,8400>19100,,,1,1
23249,19100,Directed,23249>19100,,,1,1
3284,19100,Directed,3284>19100,,,1,1
13525,19100,Directed,13525>19100,,,1,1
7894,19100,Directed,7894>19100,,,1,1
18649,19100,Directed,18649>19100,,,1,1
3803,19100,Directed,3803>19100,,,1,1
5852,19100,Directed,5852>19100,,,1,1
6368,19100,Directed,6368>19100,,,1,1
6369,19100,Directed,6369>19100,,,1,1
6370,19100,Directed,6370>19100,,,1,26
18043,19100,Directed,18043>19100,,,1,1
16101,19100,Directed,16101>19100,,,1,1
20715,19100,Directed,20715>19100,,,1,1
10477,19100,Directed,10477>19100,,,1,1
5870,19100,Directed,5870>19100,,,1,1
12015,19100,Directed,12015>19100,,,1,1
5672,19100,Directed,5672>19100,,,1,1
25843,19100,Directed,25843>19100,,,1,1
25848,19100,Directed,25848>19100,,,1,1
5883,19100,Directed,5883>19100,,,1,1
765,19100,Directed,765>19100,,,1,1
10496,19100,Directed,10496>19100,,,1,1
12545,19100,Directed,12545>19100,,,1,1
7938,19100,Directed,7938>19100,,,1,1
20228,19100,Directed,20228>19100,,,1,1
6358,19100,Directed,6358>19100,,,1,1
774,19100,Directed,774>19100,,,1,1
23596,19100,Directed,23596>19100,,,1,1
266,19100,Directed,266>19100,,,1,1
11019,19100,Directed,11019>19100,,,1,1
13583,19100,Directed,13583>19100,,,1,1
8323,19100,Directed,8323>19100,,,1,1
13589,19100,Directed,13589>19100,,,1,1
7897,19100,Directed,7897>19100,,,1,1
15641,19100,Directed,15641>19100,,,1,1
10522,19100,Directed,10522>19100,,,1,1
796,19100,Directed,796>19100,,,1,1
5917,19100,Directed,5917>19100,,,1,1
13443,19100,Directed,13443>19100,,,1,1
3291,19100,Directed,3291>19100,,,1,1
7972,19100,Directed,7972>19100,,,1,1
12069,19100,Directed,12069>19100,,,1,1
20262,19100,Directed,20262>19100,,,1,1
20263,19100,Directed,20263>19100,,,1,1
20265,19100,Directed,20265>19100,,,1,1
5931,19100,Directed,5931>19100,,,1,1
11052,19100,Directed,11052>19100,,,1,1
18733,19100,Directed,18733>19100,,,1,1
13105,19100,Directed,13105>19100,,,1,1
22834,19100,Directed,22834>19100,,,1,1
5926,19100,Directed,5926>19100,,,1,1
18230,19100,Directed,18230>19100,,,1,1
13623,19100,Directed,13623>19100,,,1,1
5944,19100,Directed,5944>19100,,,1,1
13114,19100,Directed,13114>19100,,,1,1
8507,19100,Directed,8507>19100,,,1,1
3902,19100,Directed,3902>19100,,,1,1
8417,19100,Directed,8417>19100,,,1,1
8010,19100,Directed,8010>19100,,,1,1
18763,19100,Directed,18763>19100,,,1,1
19225,19100,Directed,19225>19100,,,1,1
848,19100,Directed,848>19100,,,1,1
15701,19100,Directed,15701>19100,,,1,1
20311,19100,Directed,20311>19100,,,1,1
23384,19100,Directed,23384>19100,,,1,1
25914,19100,Directed,25914>19100,,,1,1
10591,19100,Directed,10591>19100,,,1,1
20322,19100,Directed,20322>19100,,,1,1
3428,19100,Directed,3428>19100,,,1,1
8549,19100,Directed,8549>19100,,,1,1
3434,19100,Directed,3434>19100,,,1,1
3435,19100,Directed,3435>19100,,,1,1
19308,19100,Directed,19308>19100,,,1,1
3439,19100,Directed,3439>19100,,,1,1
7940,19100,Directed,7940>19100,,,1,1
575,19100,Directed,575>19100,,,1,1
5508,19100,Directed,5508>19100,,,1,1
3478,19100,Directed,3478>19100,,,1,1
390,19100,Directed,390>19100,,,1,1
19337,19100,Directed,19337>19100,,,1,1
18722,19100,Directed,18722>19100,,,1,1
10635,19100,Directed,10635>19100,,,1,1
8588,19100,Directed,8588>19100,,,1,1
8078,19100,Directed,8078>19100,,,1,1
22927,19100,Directed,22927>19100,,,1,1
12440,19100,Directed,12440>19100,,,1,1
13294,19100,Directed,13294>19100,,,1,1
26006,19100,Directed,26006>19100,,,1,1
6039,19100,Directed,6039>19100,,,1,1
19352,19100,Directed,19352>19100,,,1,1
25839,19100,Directed,25839>19100,,,1,1
8604,19100,Directed,8604>19100,,,1,1
8094,19100,Directed,8094>19100,,,1,1
10656,19100,Directed,10656>19100,,,1,1
8098,19100,Directed,8098>19100,,,1,1
25508,19100,Directed,25508>19100,,,1,1
13733,19100,Directed,13733>19100,,,1,1
12198,19100,Directed,12198>19100,,,1,1
18161,19100,Directed,18161>19100,,,1,1
3496,19100,Directed,3496>19100,,,1,1
19372,19100,Directed,19372>19100,,,1,1
18768,19100,Directed,18768>19100,,,1,1
5554,19100,Directed,5554>19100,,,1,1
15796,19100,Directed,15796>19100,,,1,1
15957,19100,Directed,15957>19100,,,1,1
25529,19100,Directed,25529>19100,,,1,1
10682,19100,Directed,10682>19100,,,1,1
330,19100,Directed,330>19100,,,1,1
15802,19100,Directed,15802>19100,,,1,1
25760,19100,Directed,25760>19100,,,1,1
4035,19100,Directed,4035>19100,,,1,1
10693,19100,Directed,10693>19100,,,1,1
22982,19100,Directed,22982>19100,,,1,1
19105,19100,Directed,19105>19100,,,1,1
13773,19100,Directed,13773>19100,,,1,1
18894,19100,Directed,18894>19100,,,1,1
12239,19100,Directed,12239>19100,,,1,1
5540,19100,Directed,5540>19100,,,1,1
4059,19100,Directed,4059>19100,,,1,1
13790,19100,Directed,13790>19100,,,1,1
20447,19100,Directed,20447>19100,,,1,1
20304,19100,Directed,20304>19100,,,1,1
19426,19100,Directed,19426>19100,,,1,1
25510,19100,Directed,25510>19100,,,1,1
3558,19100,Directed,3558>19100,,,1,1
8167,19100,Directed,8167>19100,,,1,1
4073,19100,Directed,4073>19100,,,1,1
25511,19100,Directed,25511>19100,,,1,1
19436,19100,Directed,19436>19100,,,1,1
13840,19100,Directed,13840>19100,,,1,1
23534,19100,Directed,23534>19100,,,1,1
8175,19100,Directed,8175>19100,,,1,1
19953,19100,Directed,19953>19100,,,1,1
8217,19100,Directed,8217>19100,,,1,1
18934,19100,Directed,18934>19100,,,1,1
10570,19100,Directed,10570>19100,,,1,1
19540,19100,Directed,19540>19100,,,1,1
18940,19100,Directed,18940>19100,,,1,1
10749,19100,Directed,10749>19100,,,1,1
19967,19100,Directed,19967>19100,,,1,1
13289,19102,Directed,13289>19102,,,1,1
23236,19103,Directed,23236>19103,,,1,1
3681,19104,Directed,3681>19104,,,1,1
8137,19104,Directed,8137>19104,,,1,1
10724,19104,Directed,10724>19104,,,1,1
6214,19104,Directed,6214>19104,,,1,4
486,19104,Directed,486>19104,,,1,1
519,19104,Directed,519>19104,,,1,1
5545,19104,Directed,5545>19104,,,1,1
10433,19104,Directed,10433>19104,,,1,1
5547,19104,Directed,5547>19104,,,1,1
15725,19104,Directed,15725>19104,,,1,1
13298,19104,Directed,13298>19104,,,1,1
12005,19104,Directed,12005>19104,,,1,1
25766,19104,Directed,25766>19104,,,1,1
20455,19104,Directed,20455>19104,,,1,1
12537,19104,Directed,12537>19104,,,1,1
7869,19104,Directed,7869>19104,,,1,1
20254,19104,Directed,20254>19104,,,1,1
16005,19104,Directed,16005>19104,,,1,1
23793,19105,Directed,23793>19105,,,1,1
7985,19114,Directed,7985>19114,,,1,1
18771,19114,Directed,18771>19114,,,1,1
8044,19114,Directed,8044>19114,,,1,1
14963,19114,Directed,14963>19114,,,1,1
14368,19115,Directed,14368>19115,,,1,1
12320,19115,Directed,12320>19115,,,1,1
23753,19115,Directed,23753>19115,,,1,1
3660,19115,Directed,3660>19115,,,1,1
23535,19115,Directed,23535>19115,,,1,1
20692,19115,Directed,20692>19115,,,1,1
7992,19115,Directed,7992>19115,,,1,1
3705,19115,Directed,3705>19115,,,1,1
13690,19115,Directed,13690>19115,,,1,1
6460,19115,Directed,6460>19115,,,1,1
12493,19116,Directed,12493>19116,,,1,1
25728,19117,Directed,25728>19117,,,1,1
6348,19117,Directed,6348>19117,,,1,1
6398,19117,Directed,6398>19117,,,1,4
12438,19117,Directed,12438>19117,,,1,1
25879,19117,Directed,25879>19117,,,1,1
6168,19117,Directed,6168>19117,,,1,1
20538,19117,Directed,20538>19117,,,1,1
20411,19117,Directed,20411>19117,,,1,1
12124,19117,Directed,12124>19117,,,1,1
542,19117,Directed,542>19117,,,1,1
13427,19118,Directed,13427>19118,,,1,1
23427,19134,Directed,23427>19134,,,1,1
10665,19134,Directed,10665>19134,,,1,1
8087,19134,Directed,8087>19134,,,1,1
14927,19134,Directed,14927>19134,,,1,1
19058,19134,Directed,19058>19134,,,1,1
23603,19134,Directed,23603>19134,,,1,1
20759,19134,Directed,20759>19134,,,1,1
25880,19134,Directed,25880>19134,,,1,1
13107,19134,Directed,13107>19134,,,1,1
25801,19134,Directed,25801>19134,,,1,1
6210,19137,Directed,6210>19137,,,1,2
695,19137,Directed,695>19137,,,1,1
3977,19139,Directed,3977>19139,,,1,1
25486,19139,Directed,25486>19139,,,1,1
10592,19139,Directed,10592>19139,,,1,1
276,19139,Directed,276>19139,,,1,1
13742,19139,Directed,13742>19139,,,1,1
3478,19139,Directed,3478>19139,,,1,1
5912,19139,Directed,5912>19139,,,1,1
13593,19139,Directed,13593>19139,,,1,1
20127,19139,Directed,20127>19139,,,1,1
25508,19139,Directed,25508>19139,,,1,1
23461,19139,Directed,23461>19139,,,1,1
19377,19139,Directed,19377>19139,,,1,1
10922,19139,Directed,10922>19139,,,1,1
19372,19139,Directed,19372>19139,,,1,1
25650,19139,Directed,25650>19139,,,1,1
10926,19139,Directed,10926>19139,,,1,1
3887,19139,Directed,3887>19139,,,1,1
5937,19139,Directed,5937>19139,,,1,1
25522,19139,Directed,25522>19139,,,1,1
5942,19139,Directed,5942>19139,,,1,5
7995,19139,Directed,7995>19139,,,1,1
17981,19139,Directed,17981>19139,,,1,1
19137,19139,Directed,19137>19139,,,1,1
25668,19139,Directed,25668>19139,,,1,1
13894,19139,Directed,13894>19139,,,1,1
15687,19139,Directed,15687>19139,,,1,1
3274,19139,Directed,3274>19139,,,1,1
11980,19139,Directed,11980>19139,,,1,1
